tweetid,status,created_at,userid,nickname,status_count,verified,verified_type,follower_count,gender,rank,reposts_count,like_count,follower_count,follow_count,comments_count
4089863667713434,#刺死辱母者被判无期#  感谢@螺丝瓦特 翻译的视频，介绍美国陪审团制度。中国人常说，“凡制法度必因人情”。这话不假，问题是怎么落实？它需要一个制度，以及一群加持制度的人。指望法官尽量考虑民情，总是不够的。需要民情的载体本身参与其中。在英美，这个载体就是陪审团。它从常识和良心出发，对案件事实作出裁决，裁定guilty or not guilty（有罪还是无罪）。这种常识和良心就代表了一个社会长期演化形成的民情。这样一来，民情就不可避免地反应到判决之中。法律不外乎人情：美国陪审团制度简介,Mon Mar 27 10:49:07 +0800 2017,4089863667713434,英美核心价值观研究院,1594, false,-1,887,m,30,7,2,887,495,0
4089644876314852,【济南公安回应怼网友:发布者非民警 系个人行为】#刺死辱母者#事件发生后，济南公安官微发布一张毛驴撞大巴的图片，疑似暗讽网友是驴。济南公安工作人回应称，微博没有任何含义，不代表济南公安的任何观点，且是未经请示的个人行为，值班人员也并非民警。目前相关微博已经删除。济南公安回应怼网友 ​,Sun Mar 26 20:19:43 +0800 2017,4089644876314852,头条新闻,123983, true,3,51847813,f,42,2462,7391,51847813,909,11226
4089997306383873,#刺死辱母者被判无期#按照我国的传统，保护个人及家人，是每个人的责任和义务。在那样一个环境下，理解成自卫也行。但在法制的约束下，伤人毕竟已然触碰了法制，应该接受法律制裁。但从人性的角度讲，这判决着实重。其次，怎么判不重要，重要的是忽视了整个事件的过程和涉及人员的责任，这就让审理和判决不合理。理应根据整个事件的经过进行审理，这样才能建立起法制的威信。,Mon Mar 27 19:40:09 +0800 2017,4089997306383873,默默常态,1049, true,0,567,m,23,1,11,567,369,0
4090596320393921,高志远，安阳县交警大队的一名干警，一名“为人民服务”的“人民”警察，在工作期间，利用关系，纠结一群黑帮，安阳有名的老大郭某某，殴打多名公职人员，殴打多名文惠分局干警，大声叫嚣“打，打他们，打出来事我处理！”在如今的社会，山东“辱母杀人案”如此火热讨论的背景下，安阳竟然也发生如此事件！ 多次报警，依旧不管，警察来了三次，走了！最后硬拦住警车要求处理，谁知道，民警下来也被打了，而且带这些号称黑社会人员走后，在派出所也叫嚣明天出去继续！不到半个小时，某黑帮老大还叫来了某某领导前来说情，还送烟送酒到拘留室，下午三点到派出所，晚上七点多才开始问笔录，中间的四个小时，人来人往说情不断！,Wed Mar 29 11:20:25 +0800 2017,4090596320393921,枫叶卫士,49, false,-1,35,m,13,6,2,35,43,59
4089754280573644,发布了头条文章：《重判辱母杀人案凶犯，是于欢之幸，民族之幸》 如果用于欢一个人的命能够换回整个中国司法的公正，是值得的。 重判辱母杀人案凶犯，是于欢之幸，民族之幸 ​,Mon Mar 27 03:34:27 +0800 2017,4089754280573644,T大漠鱼T,4018, true,0,8024,m,28,37,21,8024,954,17
4089601155175140,#人民日报评辱母杀人案#当一个人为了钱犯罪的时候，这个人有罪；当一个人为了面包犯罪的时候，这个社会有罪；当一个人为了尊严犯罪的时候，世人都有罪。 ​父母为了保护孩子不顾一切同样作为子女保护父母也定当义无反顾当父母遭遇此等侮辱 试问谁还能坐以待毙 这不仅仅是道德教育的问题 这关乎国家存亡。 中山,Sun Mar 26 17:25:59 +0800 2017,4089601155175140,Babyfaceccccc,46, false,-1,11988,f,14,0,0,11988,124,0
4101842570577888,@未来网 的文章《辱母杀人案进展：警方通缉三成员并督促在逃人员投案自首》精彩极了，打赏9.99元以资鼓励！#我视角里的美# 辱母杀人案进展：警方通缉三成员并督促在逃人员投案自首 ​,Sat Apr 29 12:09:00 +0800 2017,4101842570577888,陈辰,57611, true,0,146193,m,46,0,9,146193,2187,0
4089906093243051,【全文 | “刺死辱母案”一审判决书】“辱母案”经媒体报道后，引起舆论广泛关注。为方便读者更加深入的了解本案相关细节，特将山东省聊城市中级人民法院刑事附带民事判决书原文全文刊载如下。 全文 | “刺死辱母案”一审判决书 ​,Mon Mar 27 13:37:42 +0800 2017,4089906093243051,凤凰周刊,34603, true,3,14022321,m,41,180,182,14022321,533,437
4092016956175709,🔴关于辱母案，菏泽小妮一番话，火了！ 🔴关于辱母案，菏泽小妮一番话，火了！ ​,Sun Apr 02 09:25:32 +0800 2017,4092016956175709,秋水伊人0609,3074, false,-1,1722,f,28,0,0,1722,1504,0
4101430866023373,对于辱母案这件事，#刺死辱母者案# 我只能庆幸自己对解剖很了解，要是我，就避开所有重要脏器大动脉使劲扎几刀，本能反应而已。 ​,Fri Apr 28 08:53:03 +0800 2017,4101430866023373,honey夏未央,134, false,-1,41,f,9,1,2,41,59,0
4090414041031383,我回答了 @沉默的小混混 的问题，问题价值￥298.00，大家快来花1元围观~ 微博问答 ​,Tue Mar 28 23:16:06 +0800 2017,4090414041031383,王志安,30394, true,0,978828,m,45,52,40,978828,1117,71
4089574290723263,酷吏以法杀人，鄙儒以理杀人：看了订阅的公众号里的大牌律师写的刺杀辱母案的分析，可谓客观，公正，理性，注重细节，证据，相信判决书，相信专业法律人士的判断肯定高于媒体，那考据功夫堪比乾嘉之学，就是缺乏人味和不尊重常识，学术和专业素养堪称完美，就差整理成理论当司法考试理论素材了。这几年讲法律越来越变成乾嘉之学，脱离实际、烦琐细碎，文字游戏，鄙视常识、舍本求末，只讲证据不讲道理，在细微末节上功夫很深，但无任何全面看问题的能力，考据愈细愈是恶果，比如那大牌文章里研究正当防卫是否以紧迫性为构成要件，如何理解正当防卫（防卫过当）中的“紧迫性，如何区分媒体事实，舆论事实，客观事实，裁判事实等等。你真要反驳，必须一个一个概念的文字游戏陪他们玩，否则就是不专业，客观，理性，是草民愚昧被媒体玩弄。好了，不是法学博士真不敢反抗了，让我们一起学法律，你水平高，我服了。 广州·广州白云国际机场,Sun Mar 26 15:39:14 +0800 2017,4089574290723263,上海滩小律师,6106, true,0,73772,m,36,59,158,73772,1144,62
4089909729487524,发表了博文《私力救济、高利贷管制与辱母杀人案》私力救济、高利贷管制与辱母杀人案黄韬这些天来，山东聊城“辱母杀人案”引发了社会公众和法律界的高度关注，其中关于犯罪嫌疑人于欢的定罪量刑问题，尤其是其行为是私力救济、高利贷管制与辱母杀人案 ​,Mon Mar 27 13:52:09 +0800 2017,4089909729487524,黄韬_交大法学院,5646, false,-1,4966,m,26,18,3,4966,896,4
4089547031279006,#刺死辱母者被判无期#从昨天到现在，发了不少帖子讨论此案，挨了不少骂，说我“不懂别瞎BB”，正因为很多人和我一样在“瞎BB”，最高检派出了调查组，省里派了调查组，人民日报也发了声。静等最后结果吧，其他的一笑而过！ ​​​,Sun Mar 26 13:50:54 +0800 2017,4089547031279006,巍岳钦禹,24025, true,0,5332200,m,37,39,799,5332200,3820,114
4089512659523888,发现了一点，你们所钟爱的大V们，昨天无一例外的对辱母案闭嘴了，所以看清他们的本质了嘛？都仅仅是营销工具罢了！ ​,Sun Mar 26 11:34:20 +0800 2017,4089512659523888,神奇的艾文,14916, true,0,2611,m,39,0,2,2611,917,1
4090055594709411,山东辱母案现场视频曝光！ 山东辱母案现场视频曝光！ ​,Mon Mar 27 23:31:47 +0800 2017,4090055594709411,悠一说一,58451, true,0,85607,f,38,8,6,85607,4816,1
4089510188657788,辱母杀人案之我见今晨，看到辱母杀人案的判决和相关论评，简短地谈几点看法。辱母杀人案，大的方面，反映了民营企业融资难，在于国家金融体系的严重缺陷，对于民营企业的实际需要不重视。就案件本身而言，带有黑社会色彩的融资公司，利率超出法律规定，超出部分不受法律保护。该母实际已经清偿合法本息，受害人已为非法索债；非法索债时采取强力凌辱、限制他人自由，构成侵害公民人身罪；警察到场，不听劝阻，继续侵犯公民人身，构成阻挠执法罪。受害人同时为加害人，并且为犯罪现行。该子救母，出于母子伦理应有之义；以一敌四，非器械无以救母，为情境所迫；格伤致死，本非所愿。受害人已违数法在先，于此案应负主要责任；加害人以子母一体论，当以防卫过当判。对于现行犯罪，常人尚且当见义勇为，奋力阻止，何况母子？民间索债，打闹常有，不以司法途径解决，索债人当以此案为戒。如以防卫过当判，这类讨债公司的触犯法律的恶劣行径当少很多。法官能否综合运用法律条文，充分理解和灵活运用“法意”断案，不仅是执法能力的水平，还在于依法维护社会正常秩序的责任。后者常常更为重要。,Sun Mar 26 11:24:30 +0800 2017,4089510188657788,周育民,1024, true,0,6531,m,14,9,9,6531,11,2
4101644738194518,突然想起个事这学期的第一场辩论会是关于辱母案谁是真凶在大家讨论的水深火热时一个角落里幽幽的传出三个字 水果刀然后全班爆笑 ​,Fri Apr 28 23:02:53 +0800 2017,4101644738194518,墨色以空,79, false,-1,10,f,9,0,0,10,82,0
4090961224973146,#辱母杀人案#本案难道就只追究于欢的责任？于欢的责任二审已经开始，由二审重新认定。但是仍然不能放过放高利贷者，有人聚集社会闲散人员将于欢母子非法拘禁，限制自由，在他人办公场所言语侮辱，是否构成寻衅滋事？作为实施寻衅滋事的那些被害人是否应当一起成为共犯？另外受害人的侮辱行为是否构成猥亵妇女罪？放高利贷者的资金来源？是否构成非法集资，或者骗去银行贷款用于放贷构成合同诈骗？本案不只要审理于欢，还要审理受害者以及雇佣受害者的幕后黑手，公安机关你们加油侦查，给社会一个交代，另外问一下有没有侦查啊？,Thu Mar 30 11:30:25 +0800 2017,4090961224973146,小小飞12138,2246, false,-1,160,m,15,2,0,160,209,0
4089872048321787,“辱母杀人案”当事人一方吴学占的公司地址:东古镇镇政府驻地。 ​,Mon Mar 27 11:22:24 +0800 2017,4089872048321787,醒来的大鸦,25223, true,0,56184,m,31,89,19,56184,828,28
4089507299220089,#刺死辱母者被判无期#使用极端的手段侮辱母子俩同时限制人生自由，影响他们正常生活和工作秩序已经涉及违法，公安怎么可以不管？如果涉及经济纠纷你可以让他们通过正常的法院诉讼程序，当地公安的行为是典型的有法不依，执法不严，有意纵容的严重渎职行为，应当严查！ ​,Sun Mar 26 11:13:02 +0800 2017,4089507299220089,读视界,8215, true,0,550386,m,39,2,62,550386,661,9
4093826148461951,四川泸州最火的中学生“跳楼案”和震惊中国的“辱母案”本人关注了很久 只想说视屏里很多地方都是剪辑的 通话记录并不能代表一切 只想说 在信息发达的时代 不要被舆论冲昏了头脑 盲目跟风传播负能量 要有自己的思考 理智看待两个事件 还是要爱国传播正能量。 ​,Fri Apr 07 09:14:36 +0800 2017,4093826148461951,不许叫我卷福,251, false,-1,59,f,14,0,4,59,167,1
4093539086263626,最新网上流传的一句话：昨天是儿子救不了母亲（于欢刺杀辱母案），今天是母亲救不了儿子（泸县校园霸凌案），明天是自身难保（人人自危）。其实更多的我们需要的是一个真相！突然感觉法律都是给我们这种没权没势老百姓规定的 ​,Thu Apr 06 14:13:55 +0800 2017,4093539086263626,翰家傲娇秦,6, false,-1,40,f,9,0,12,40,92,0
4090520827516803,【丑陋的不守规矩的中国人】刺死辱母者被判无期#刺死辱母者被判无期# 法国警察枪杀华人 #法国警察枪杀华人# 法国警察杀了中国人，为什么法国警察没有像尊重美国人那样的尊重中国人。主要是中国人的国际名声不好，中国人不守信、不守规则、不信守承诺及造假是世界闻名的。譬如#刺死辱母者被判无期# 一案，就是一起不守信的典型案例，双方自愿达成贷款协议，借贷方不仅不全额还款，而且还杀了放贷者。这种背信弃义小人却被大多数中国人奉为英雄。这是一次多么好的测试，因为所有支持杀人者都是没有契约精神的骗子，这也是法国人看不起中国人的主要原因。,Wed Mar 29 06:20:26 +0800 2017,4090520827516803,王仁广,34767, true,0,29395,m,45,8,6,29395,4991,8
